DEPTH,RHOB_F17-04,RHOB_F15-A-01
2372.5001,2.333693743,2.5151577
2372.6001,2.333402395,2.516999722
2372.7001,2.326818705,2.513139486
2372.8001,2.320968866,2.506904841
2372.9001,2.320339918,2.500141859
2373.0001,2.324479818,2.490352154
2373.1001,2.328043461,2.470700741
2373.2001,2.325841427,2.432987213
2373.3001,2.318326712,2.378277302
2373.4001,2.31086421,2.316299915
2373.5001,2.309460402,2.258484125
2373.6001,2.315735817,2.210426092
2373.7001,2.327221394,2.172594309
2373.8001,2.340647459,2.151831865
2373.9001,2.355411291,2.149413347
2374.0001,2.372578859,2.159964562
2374.1001,2.391951561,2.17404294
2374.2001,2.407575369,2.183895826
2374.3001,2.409847975,2.189770699
2374.4001,2.393817902,2.191084862
2374.5001,2.363283396,2.188922882
2374.6001,2.329250097,2.196098089
2374.7001,2.304098129,2.214838982
2374.8001,2.294507504,2.235433579
2374.9001,2.297160387,2.25433445
2375.0001,2.303085089,2.266348124
2375.1001,2.304736376,2.266319275
2375.2001,2.302196741,2.255388737
2375.3001,2.302023172,2.239219904
2375.4001,2.310519457,2.223701
2375.5001,2.327774763,2.212895155
2375.6001,2.347726107,2.209188938
2375.7001,2.360463381,2.211934805
2375.8001,2.357293129,2.219314337
2375.9001,2.337906361,2.22827816
2376.0001,2.311978817,2.236284018
2376.1001,2.291904926,2.236966372
2376.2001,2.285805225,2.22671628
2376.3001,2.292127609,2.212901354
2376.4001,2.302759647,2.20699358
2376.5001,2.310365677,2.21876955
2376.6001,2.312140942,2.241063595
2376.7001,2.309972525,2.265784025
2376.8001,2.309486628,2.281235457
2376.9001,2.314353705,2.284864664
2377.0001,2.32314539,2.279268742
2377.1001,2.332618713,2.275464296
2377.2001,2.339221954,2.272569656
2377.3001,2.339135885,2.268816948
2377.4001,2.331972599,2.259224415
2377.5001,2.322606564,2.226277113
2377.6001,2.314061165,2.164937735
2377.7001,2.307199478,2.114275456
2377.8001,2.306775332,2.086760521
2377.9001,2.31398797,2.092215538
2378.0001,2.323156834,2.099989653
2378.1001,2.333034277,2.112493992
2378.2001,2.339322567,2.137388468
2378.3001,2.33395958,2.172693491
2378.4001,2.322458983,2.212808609
2378.5001,2.315283299,2.253798962
2378.6001,2.31373024,2.302348614
2378.7001,2.319038868,2.351379633
2378.8001,2.328863144,2.383426905
2378.9001,2.334960222,2.390252113
2379.0001,2.331119776,2.381532192
2379.1001,2.319665432,2.385396481
2379.2001,2.308088303,2.388356924
2379.3001,2.300572395,2.386059284
2379.4001,2.296879768,2.363546372
2379.5001,2.295440912,2.325187683
2379.6001,2.297300577,2.275334835
2379.7001,2.29866457,2.250139475
2379.8001,2.291065693,2.232707501
2379.9001,2.279900312,2.218998909
2380.0001,2.274253607,2.198139429
2380.1001,2.27683568,2.167719841
2380.2001,2.289390326,2.133487225
2380.3001,2.301759243,2.138452292
2380.4001,2.305948734,2.166970491
2380.5001,2.310476542,2.220334292
2380.6001,2.323982954,2.277710438
2380.7001,2.358209133,2.340225935
2380.8001,2.413346529,2.406744957
2380.9001,2.46373415,2.471792936
2381.0001,2.474859715,2.52471447
2381.1001,2.443252325,2.548746347
2381.2001,2.389580727,2.557662487
2381.3001,2.337477207,2.559820414
2381.4001,2.304608345,2.56139183
2381.5001,2.294160366,2.563892126
2381.6001,2.292429924,2.566385031
2381.7001,2.296365738,2.568308353
2381.8001,2.303182364,2.571691513
2381.9001,2.304509878,2.574435949
2382.0001,2.304313421,2.574072361
2382.1001,2.306693316,2.573674679
2382.2001,2.305888414,2.574619293
2382.3001,2.303350449,2.577811003
2382.4001,2.303557396,2.58176136
2382.5001,2.306028843,2.587120533
2382.6001,2.312851906,2.593139887
2382.7001,2.324728012,2.595012665
2382.8001,2.337516546,2.591872692
2382.9001,2.343932867,2.586447716
2383.0001,2.334886313,2.581194162
2383.1001,2.309022903,2.575814486
2383.2001,2.279094458,2.569478035
2383.3001,2.258495569,2.563268662
2383.4001,2.253890753,2.557495117
2383.5001,2.264762402,2.552496195
2383.6001,2.284318209,2.550000906
2383.7001,2.302396536,2.550677061
2383.8001,2.311834574,2.552996874
2383.9001,2.312277794,2.555418253
2384.0001,2.307941198,2.556542635
2384.1001,2.304119349,2.555420637
2384.2001,2.304592371,2.550292492
2384.3001,2.309232473,2.543430567
2384.4001,2.315662146,2.539099217
2384.5001,2.32197094,2.539171696
2384.6001,2.326719999,2.544310331
2384.7001,2.328542471,2.553777933
2384.8001,2.327059746,2.563514233
2384.9001,2.323650122,2.570274115
2385.0001,2.320739508,2.574272156
2385.1001,2.320254803,2.575331688
2385.2001,2.322063923,2.573917866
2385.3001,2.323958159,2.571625233
2385.4001,2.324309826,2.570045233
2385.5001,2.325039625,2.570154667
2385.6001,2.32977128,2.572058201
2385.7001,2.340895653,2.572214365
2385.8001,2.359535456,2.562364578
2385.9001,2.384986877,2.533539772
2386.0001,2.411919355,2.485691786
2386.1001,2.430262089,2.431689024
2386.2001,2.431613445,2.388887882
2386.3001,2.415179491,2.37056303
2386.4001,2.38754797,2.376165152
2386.5001,2.362210274,2.391358852
2386.6001,2.348433018,2.404439688
2386.7001,2.345379591,2.408777714
2386.8001,2.34711647,2.405542135
2386.9001,2.345696449,2.399454355
2387.0001,2.336175442,2.398305655
2387.1001,2.322524786,2.404842615
2387.2001,2.312507629,2.422403812
2387.3001,2.310050488,2.44899559
2387.4001,2.313382626,2.481040716
2387.5001,2.318262577,2.513415575
2387.6001,2.321822882,2.537649393
2387.7001,2.323054791,2.549856424
2387.8001,2.320832729,2.548751593
2387.9001,2.314315319,2.546444416
2388.0001,2.3076787,2.545837402
2388.1001,2.306465864,2.548447609
2388.2001,2.310580015,2.550852537
2388.3001,2.316501617,2.553134918
2388.4001,2.320067883,2.555096149
2388.5001,2.315918446,2.554409742
2388.6001,2.303458929,2.553230763
2388.7001,2.289386272,2.55657959
2388.8001,2.282647371,2.558471441
2388.9001,2.287893772,2.559111357
2389.0001,2.304847479,2.56095767
2389.1001,2.327161312,2.561910152
2389.2001,2.347494841,2.561846256
2389.3001,2.361274242,2.562161923
2389.4001,2.367550135,2.56339097
2389.5001,2.366612196,2.565989494
2389.6001,2.357740641,2.570220232
2389.7001,2.342193604,2.575324774
2389.8001,2.322785139,2.581053495
2389.9001,2.306797504,2.586093903
2390.0001,2.301309347,2.589128017
2390.1001,2.306702852,2.588985443
2390.2001,2.31862402,2.588049889
2390.3001,2.333579779,2.58625555
2390.4001,2.345311165,2.583782196
2390.5001,2.34428072,2.583569527
2390.6001,2.33316946,2.584506035
2390.7001,2.322725296,2.586076021
2390.8001,2.318895817,2.587995291
2390.9001,2.323674679,2.589220524
2391.0001,2.336195707,2.588338614
2391.1001,2.352001429,2.587914944
2391.2001,2.361520052,2.589166403
2391.3001,2.356628418,2.594509363
2391.4001,2.340798378,2.600044012
2391.5001,2.323270559,2.604609728
2391.6001,2.30794692,2.604945421
2391.7001,2.29666543,2.602594852
2391.8001,2.296209812,2.598130941
2391.9001,2.306949377,2.59349227
2392.0001,2.323050976,2.589867353
2392.1001,2.342049837,2.589153528
2392.2001,2.362684488,2.594209671
2392.3001,2.380083799,2.60209012
2392.4001,2.391790628,2.610378265
2392.5001,2.396559,2.61469841
2392.6001,2.391492367,2.615225077
2392.7001,2.375799179,2.612355709
2392.8001,2.351978302,2.608825207
2392.9001,2.324123621,2.605647564
2393.0001,2.29582262,2.603325605
2393.1001,2.274482012,2.601737022
2393.2001,2.265502691,2.600645304
2393.3001,2.264204741,2.60032177
2393.4001,2.267170906,2.60049963
2393.5001,2.27302289,2.598973036
2393.6001,2.27504158,2.59482646
2393.7001,2.271614075,2.589894772
2393.8001,2.270773172,2.585911036
2393.9001,2.275667191,2.584774017
2394.0001,2.281778097,2.586956739
2394.1001,2.284980774,2.590760469
2394.2001,2.281939268,2.594533444
2394.3001,2.272084236,2.59788537
2394.4001,2.260402918,2.601126671
2394.5001,2.253420591,2.604359627
2394.6001,2.254219055,2.607336998
2394.7001,2.263303042,2.609370947
2394.8001,2.278403521,2.609820128
2394.9001,2.293888331,2.608606339
2395.0001,2.305357218,2.604696751
2395.1001,2.314719439,2.599565268
2395.2001,2.325284481,2.596805573
2395.3001,2.337563753,2.596642256
2395.4001,2.350261211,2.595542193
2395.5001,2.359541893,2.589517117
2395.6001,2.361501217,2.580365181
2395.7001,2.354485035,2.572205067
2395.8001,2.338446617,2.565881491
2395.9001,2.317959547,2.563105583
2396.0001,2.302479744,2.564622879
2396.1001,2.299470663,2.56861496
2396.2001,2.309233666,2.572637081
2396.3001,2.325997114,2.575512409
2396.4001,2.344082117,2.578200579
2396.5001,2.360319614,2.58105731
2396.6001,2.373953104,2.583819389
2396.7001,2.385215759,2.58697176
2396.8001,2.396968126,2.588880301
2396.9001,2.412258387,2.587263346
2397.0001,2.429653168,2.583265305
2397.1001,2.445002079,2.577773809
2397.2001,2.455249548,2.570462465
2397.3001,2.459700346,2.560590744
2397.4001,2.458086014,2.546810627
2397.5001,2.454064846,2.529024601
2397.6001,2.457926273,2.505676508
2397.7001,2.475435019,2.473139048
2397.8001,2.502264977,2.430718899
2397.9001,2.532085896,2.376983404
2398.0001,2.555921316,2.315078974
2398.1001,2.564151049,2.26334548
2398.2001,2.554460764,2.234392643
2398.3001,2.534168005,2.246151447
2398.4001,2.513254166,2.296103954
2398.5001,2.498508692,2.374856234
2398.6001,2.493190765,2.452693462
2398.7001,2.497880936,2.514418602
2398.8001,2.508507729,2.550413132
2398.9001,2.517230988,2.555888176
2399.0001,2.519052267,2.553888083
2399.1001,2.517376423,2.55069828
2399.2001,2.517809153,2.550967455
2399.3001,2.521041632,2.552297354
2399.4001,2.523948908,2.554284096
2399.5001,2.52310729,2.55745244
2399.6001,2.51736474,2.561729431
2399.7001,2.507201672,2.567429543
2399.8001,2.49084115,2.57376647
2399.9001,2.468065023,2.579810858
2400.0001,2.441991329,2.580757141
2400.1001,2.418160439,2.564285755
2400.2001,2.401602268,2.52897954
2400.3001,2.39289403,2.471778393
2400.4001,2.390043259,2.430541515
2400.5001,2.391248703,2.406151772
2400.6001,2.389937401,2.410859346
2400.7001,2.379399777,2.427107573
2400.8001,2.362322807,2.444175005
2400.9001,2.350210667,2.439071178
2401.0001,2.352962256,2.41975379
2401.1001,2.370171785,2.388128996
2401.2001,2.394919157,2.347352505
2401.3001,2.419053555,2.304479122
2401.4001,2.438620091,2.259670734
2401.5001,2.453611851,2.213499308
2401.6001,2.467772007,2.184335232
2401.7001,2.485029221,2.172085285
2401.8001,2.503083706,2.158858538
2401.9001,2.516617298,2.130781412
2402.0001,2.518111229,2.07629323
2402.1001,2.504259348,1.99223125
2402.2001,2.477836132,1.934554219
2402.3001,2.443678856,1.920449972
2402.4001,2.40563345,1.933205366
2402.5001,2.366147757,1.960849762
2402.6001,2.330018997,1.997430801
2402.7001,2.299146414,2.027391195
2402.8001,2.277774096,2.061357975
2402.9001,2.268024683,2.108885765
2403.0001,2.264701366,2.16490984
2403.1001,2.263324976,2.217219353
2403.2001,2.26141572,2.252664328
2403.3001,2.25810957,2.266258717
2403.4001,2.252552509,2.264246941
2403.5001,2.242922068,2.253859758
2403.6001,2.227936268,2.246641159
2403.7001,2.209151268,2.254439354
2403.8001,2.188432217,2.281594515
2403.9001,2.167692423,2.312472105
2404.0001,2.150154591,2.337671518
2404.1001,2.137660027,2.349870682
2404.2001,2.129805088,2.350302219
2404.3001,2.124696493,2.342047453
2404.4001,2.121201754,2.334625006
2404.5001,2.119918346,2.338604927
2404.6001,2.123169661,2.355548143
2404.7001,2.134867191,2.380573034
2404.8001,2.155237675,2.408757687
2404.9001,2.180031538,2.431709051
2405.0001,2.205611229,2.438418627
2405.1001,2.230915546,2.421433926
2405.2001,2.258655548,2.381737471
2405.3001,2.289107084,2.329371691
2405.4001,2.313208103,2.272125483
2405.5001,2.321374416,2.214304686
2405.6001,2.313759565,2.158134222
2405.7001,2.294314623,2.106419325
2405.8001,2.265983105,2.063755274
2405.9001,2.234337568,2.031097412
2406.0001,2.206818104,2.005647898
2406.1001,2.187088728,1.986370564
2406.2001,2.173695326,1.976080537
2406.3001,2.164039612,1.986522913
2406.4001,2.156713963,2.032531738
2406.5001,2.150683641,2.114123821
2406.6001,2.14638567,2.233479023
2406.7001,2.146092176,2.370410204
2406.8001,2.150412083,2.490323067
2406.9001,2.157617807,2.554502964
2407.0001,2.166416168,2.561645746
2407.1001,2.176734448,2.555585146
2407.2001,2.188201428,2.55380559
2407.3001,2.202533484,2.556499481
2407.4001,2.221972942,2.559956074
2407.5001,2.240783453,2.558919191
2407.6001,2.248424053,2.552579641
2407.7001,2.241417885,2.547843456
2407.8001,2.227242947,2.544990778
2407.9001,2.215307474,2.542752504
2408.0001,2.210837841,2.544061422
2408.1001,2.216455221,2.545636892
2408.2001,2.231621742,2.54244256
2408.3001,2.249343395,2.538246393
2408.4001,2.260887861,2.535214901
2408.5001,2.263829708,2.535264015
2408.6001,2.26337266,2.541748762
2408.7001,2.266037941,2.553954601
2408.8001,2.275758266,2.564603806
2408.9001,2.29498148,2.571288586
2409.0001,2.323606968,2.57255578
2409.1001,2.355448961,2.570391178
2409.2001,2.38369441,2.567495823
2409.3001,2.407350779,2.565134764
2409.4001,2.430324316,2.562903404
2409.5001,2.455590248,2.560894013
2409.6001,2.479979754,2.558665514
2409.7001,2.497935534,2.554900646
2409.8001,2.504569292,2.55116725
2409.9001,2.499861002,2.549461365
2410.0001,2.490844488,2.549043655
2410.1001,2.482266903,2.548016071
2410.2001,2.472122431,2.5441885
2410.3001,2.457499981,2.543460369
2410.4001,2.439459086,2.544867277
2410.5001,2.419448376,2.547433615
2410.6001,2.39498806,2.551974773
2410.7001,2.365998745,2.557726622
2410.8001,2.339798451,2.561646223
2410.9001,2.315123558,2.56546545
2411.0001,2.284555674,2.56876421
2411.1001,2.255254746,2.569836855
2411.2001,2.237035513,2.570263863
2411.3001,2.225320578,2.569435835
2411.4001,2.211102247,2.565690517
2411.5001,2.193324804,2.562188864
2411.6001,2.178189516,2.559816837
2411.7001,2.178608894,2.55888176
2411.8001,2.198460341,2.558110237
2411.9001,2.22785449,2.55763197
2412.0001,2.255509615,2.558740854
2412.1001,2.27309823,2.560652256
2412.2001,2.277445316,2.563168049
2412.3001,2.271769524,2.565555334
2412.4001,2.271317482,2.566678762
2412.5001,2.285787582,2.565011501
2412.6001,2.311393738,2.560831308
2412.7001,2.322985172,2.55589962
2412.8001,2.284025669,2.551322937
2412.9001,2.198580027,2.546639204
2413.0001,2.100641012,2.542411327
2413.1001,2.014496803,2.5403409
2413.2001,1.947335601,2.54226017
2413.3001,1.888893008,2.546579361
2413.4001,1.83406508,2.547201634
2413.5001,1.786207199,2.534998417
2413.6001,1.756478906,2.504584789
2413.7001,1.75543201,2.453582048
2413.8001,1.781477809,2.399900198
2413.9001,1.825332522,2.353490591
2414.0001,1.873811603,2.323648691
2414.1001,1.919514418,2.304772854
2414.2001,1.955848813,2.296420813
2414.3001,1.986757398,2.29562068
2414.4001,2.027179241,2.295528412
2414.5001,2.080238342,2.29797411
2414.6001,2.138581514,2.309365988
2414.7001,2.194143772,2.334390879
2414.8001,2.234791517,2.377480507
2414.9001,2.254381657,2.434339047
2415.0001,2.260110378,2.492723227
2415.1001,2.262555838,2.53786087
2415.2001,2.264569759,2.562906027
2415.3001,2.266283989,2.5729599
2415.4001,2.26726985,2.575058937
2415.5001,2.264221668,2.575810909
2415.6001,2.254020453,2.574443817
2415.7001,2.236377239,2.568327189
2415.8001,2.209657669,2.557866812
2415.9001,2.171160221,2.545468807
2416.0001,2.122199535,2.533027649
2416.1001,2.065781832,2.521427155
2416.2001,2.006584883,2.513855219
2416.3001,1.952539325,2.512927055
2416.4001,1.914897084,2.518066645
2416.5001,1.901026726,2.527585983
2416.6001,1.910806656,2.539191008
2416.7001,1.937345624,2.550724983
2416.8001,1.966871977,2.55988574
2416.9001,1.983950377,2.566213369
2417.0001,1.978131294,2.571142435
2417.1001,1.948478222,2.573675871
2417.2001,1.902778387,2.572718859
2417.3001,1.859951615,2.569150209
2417.4001,1.843614578,2.565339565
2417.5001,1.868052006,2.563195229
2417.6001,1.929555774,2.562432289
2417.7001,2.011970043,2.560742378
2417.8001,2.094537735,2.556233168
2417.9001,2.165735483,2.549436569
2418.0001,2.220544577,2.539776325
2418.1001,2.254859209,2.528540373
2418.2001,2.265409946,2.520216703
2418.3001,2.255607605,2.517678976
2418.4001,2.235385418,2.520601034
2418.5001,2.214989662,2.52862525
2418.6001,2.201049805,2.540571213
2418.7001,2.195226669,2.552424431
2418.8001,2.195397377,2.56283617
2418.9001,2.197789192,2.57101965
2419.0001,2.200363636,2.577975273
2419.1001,2.205020666,2.585691452
2419.2001,2.214711666,2.594172001
2419.3001,2.228699207,2.600644112
2419.4001,2.242551327,2.606007338
2419.5001,2.252110958,2.602202654
2419.6001,2.256079912,2.570427656
2419.7001,2.256128788,2.515650749
2419.8001,2.254737854,2.448134184
2419.9001,2.252803803,2.384399414
2420.0001,2.251280308,2.337593556
2420.1001,2.252618551,2.324811459
2420.2001,2.258159638,2.31951046
2420.3001,2.267309427,2.32282114
2420.4001,2.277261972,2.338859797
2420.5001,2.2844944,2.35341692
2420.6001,2.286821365,2.360903025
2420.7001,2.282058477,2.348885059
2420.8001,2.270457268,2.340189457
2420.9001,2.253739357,2.336850643
2421.0001,2.234937668,2.337223291
2421.1001,2.217051983,2.347610235
2421.2001,2.204443216,2.366018057
2421.3001,2.200961113,2.371673822
2421.4001,2.203963995,2.378388643
2421.5001,2.211453915,2.391653538
2421.6001,2.218657732,2.410465241
2421.7001,2.225054026,2.431537867
2421.8001,2.236452103,2.452033997
2421.9001,2.251278639,2.459406138
2422.0001,2.265510798,2.466237307
2422.1001,2.276295424,2.480468512
2422.2001,2.282065392,2.495808363
2422.3001,2.285154581,2.51702857
2422.4001,2.288727999,2.546243668
2422.5001,2.293133259,2.559577227
2422.6001,2.296698809,2.562275648
2422.7001,2.2976861,2.557388783
2422.8001,2.29758811,2.556176424
2422.9001,2.298026085,2.559454203
2423.0001,2.292179585,2.569450855
2423.1001,2.281451464,2.580131531
2423.2001,2.276246548,2.590022087
2423.3001,2.275930643,2.595873356
2423.4001,2.281168461,2.601880074
2423.5001,2.297741652,2.606668472
2423.6001,2.334032297,2.60626173
2423.7001,2.392865181,2.599084377
2423.8001,2.47078824,2.58560276
2423.9001,2.542547464,2.56997633
2424.0001,2.566503286,2.555341244
2424.1001,2.5252316,2.544605494
2424.2001,2.454216003,2.540305615
2424.3001,2.396149159,2.541117191
